"날짜","도시","노선번호","지하철역ID","지하철역명","승차승객수","하차승객수","시도","구군","동면","나머지주소"
"2016-05-01 00:00:00","서울","8호선","2822","산성","247399","241654","경기도","성남시","수정구","신흥동 7 산성역"
"2016-05-01 00:00:00","서울","8호선","2823","남한산성입구","485004","448113","경기도","성남시","수정구","단대동 96 남한산성입구역"
"2016-05-01 00:00:00","서울","8호선","2824","단대오거리","425605","391225","경기도","성남시","수정구","신흥동 2467 단대오거리역"
"2016-05-01 00:00:00","서울","8호선","2825","신흥","175099","179037","경기도","성남시","수정구","신흥동 2467 신흥역"
"2016-05-01 00:00:00","서울","8호선","2826","수진","165522","152298","경기도","성남시","수정구","수진동 2205-1 수진역"
"2016-05-01 00:00:00","서울","9호선","4101","개화","209567","129755","서울특별시","강서구","개화동","490-3 개화역 광역환승센터"
"2016-05-01 00:00:00","서울","9호선","4103","공항시장","92881","102538","서울특별시","강서구","공항동","산20-2 공항시장역(9호선)"
"2016-05-01 00:00:00","서울","9호선","4104","신방화","252917","243370","서울특별시","강서구","방화동","217-156 신방화역"
"2016-05-01 00:00:00","서울","9호선","4105","마곡나루","71637","67033","서울특별시","강서구","마곡동","760-3 마곡나루역(9호선)"
"2016-05-01 00:00:00","서울","9호선","4106","양천향교","236959","232266","서울특별시","강서구","가양동","159-3 양천향교역"
"2016-05-01 00:00:00","서울","9호선","4107","가양","660881","634759","서울특별시","강서구","가양동","14-61 가양역"
"2016-05-01 00:00:00","서울","9호선","4108","증미","222394","225174","서울특별시","강서구","등촌동","666-40 증미역 9호선"
"2016-05-01 00:00:00","서울","9호선","4109","등촌","331578","322819","서울특별시","강서구","등촌동","666-94 등촌역9호선"
"2016-05-01 00:00:00","서울","9호선","4110","염창","492934","478818","서울특별시","강서구","염창동","284-84 염창역 9호선"
"2016-05-01 00:00:00","서울","9호선","4111","신목동","130676","113133","서울특별시","양천구","목동","136-2 신목동역"
"2016-05-01 00:00:00","서울","9호선","4112","선유도","211110","212355","서울특별시","영등포구","양평동5가","66-1 선유도역"
"2016-05-01 00:00:00","서울","9호선","4114","국회의사당","453466","458010","서울특별시","영등포구","여의도동","1-6 국회의사당역"
"2016-05-01 00:00:00","서울","9호선","4116","샛강","152672","163239","서울특별시","영등포구","여의도동","5-6 샛강역"
"2016-05-01 00:00:00","서울","9호선","4117","노량진","870384","896999","서울특별시","동작구","노량진동","60-11 9호선 노량진역"
"2016-05-01 00:00:00","서울","9호선","4118","노들","154427","133192","서울특별시","동작구","본동","475-1 9호선 노들역"
"2016-05-01 00:00:00","서울","9호선","4119","흑석(중앙대입구)","380195","392601","서울특별시","동작구","흑석동","4 9호선 흑석역"
"2016-05-01 00:00:00","서울","9호선","4121","구반포","104918","112009","서울특별시","서초구","반포동","817 구반포역"
"2016-05-01 00:00:00","서울","9호선","4122","신반포","111096","111998","서울특별시","서초구","반포동","128-1 신반포역"
"2016-05-01 00:00:00","서울","9호선","4124","사평","87117","80903","서울특별시","서초구","반포동","128-7 사평역"
"2016-05-01 00:00:00","서울","9호선","4125","신논현","861065","857483","서울특별시","강남구","역삼동","800 신논현역"
"2016-05-01 00:00:00","서울","공항철도 1호선","4201","서울역","322341","268161","서울특별시","용산구","동자동","43-205 한국철도공사"
"2016-05-01 00:00:00","서울","공항철도 1호선","4208","계양","347334","315094","인천광역시","계양구","귤현동","451-264 계양역"
"2016-05-01 00:00:00","서울","공항철도 1호선","4209","검암","545402","497878","인천광역시","서구","검암동","414-204 검암역(공항철도)"
"2016-05-01 00:00:00","서울","공항철도 1호선","4210","청라국제도시","147541","141413","인천광역시","서구","경서동","519-2 청라국제도시역"
"2016-05-01 00:00:00","서울","공항철도 1호선","4211","운서","167719","168456","인천광역시","중구","운서동","1427-27 운서역"
"2016-05-01 00:00:00","서울","공항철도 1호선","4212","공항화물청사","72742","80270","인천광역시","중구","운서동","2844-7 공항화물청사역"
"2016-05-01 00:00:00","서울","공항철도 1호선","4213","인천국제공항","396872","372790","인천광역시","중구","운서동","2851 인천국제공항역"
"2016-06-01 00:00:00","서울","1호선","0150","서울역","1886895","1661200","서울특별시","중구","남대문로5가","73-6 서울역 1호선"
"2016-06-01 00:00:00","서울","1호선","0151","시청","773937","779522","서울특별시","중구","정동","5-5 시청역 1호선"
"2016-06-01 00:00:00","서울","1호선","0152","종각","1357959","1309032","서울특별시","종로구","종로1가","54 종각지하철역사"
"2016-06-01 00:00:00","서울","1호선","0153","종로3가","1057894","972893","서울특별시","종로구","종로3가","10-5 1호선 종로3가역"
"2016-06-01 00:00:00","서울","1호선","0154","종로5가","824084","839003","서울특별시","종로구","종로5가","82-1 1호선 종로5가역"
"2016-06-01 00:00:00","서울","1호선","0155","동대문","482307","563700","서울특별시","종로구","창신동","492-1 1호선 동대문역"
"2016-06-01 00:00:00","서울","1호선","0156","신설동","505801","494967","서울특별시","동대문구","신설동","76-5 신설동역"
"2016-06-01 00:00:00","서울","1호선","0157","제기동","587565","598413","서울특별시","동대문구","제기동","65 제기동역"
"2016-06-01 00:00:00","서울","1호선","0158","청량리(지하)","899749","931975","서울특별시","동대문구","전농동","620-69 청량리역"
"2016-06-01 00:00:00","서울","1호선","0159","동묘앞","311578","328958","서울특별시","종로구","숭인동","117 동묘앞역"
"2016-06-01 00:00:00","서울","2호선","0202","을지로입구","1549139","1551384","서울특별시","중구","을지로1가","100-1 을지로입구역 2호선"
"2016-06-01 00:00:00","서울","2호선","0203","을지로3가","621411","610551","서울특별시","중구","을지로3가","347-3 을지로3가역 2호선"
"2016-06-01 00:00:00","서울","2호선","0204","을지로4가","393797","388029","서울특별시","중구","을지로4가","267-1 을지로4가역 2호선"
"2016-06-01 00:00:00","서울","2호선","0205","동대문역사문화공원","588574","683426","서울특별시","중구","을지로7가","112-3 동대문역사문화공원역 2호선"
"2016-06-01 00:00:00","서울","2호선","0206","신당","465401","487220","서울특별시","중구","신당동","99 신당역 2호선"
"2016-06-01 00:00:00","서울","2호선","0207","상왕십리","333928","317495","서울특별시","성동구","하왕십리동","946-14 상왕십리역"
"2016-06-01 00:00:00","서울","2호선","0209","한양대","357864","419841","서울특별시","성동구","행당동","산17 한양대역"
"2016-06-01 00:00:00","서울","2호선","0210","뚝섬","498400","529542","서울특별시","성동구","성수동1가","656-745 뚝섬역"
"2016-06-01 00:00:00","서울","2호선","0211","성수","776435","848664","서울특별시","성동구","성수동2가","300-1 성수역"
"2016-06-01 00:00:00","서울","2호선","0212","건대입구","1379809","1511367","서울특별시","광진구","화양동","7-3 2호선 건대입구역"
"2016-06-01 00:00:00","서울","2호선","0213","구의","751063","732817","서울특별시","광진구","구의동","245-24 2호선 구의역"
"2016-06-01 00:00:00","서울","2호선","0214","강변","1512692","1503905","서울특별시","광진구","구의동","546-6 2호선 강변역"
"2016-06-01 00:00:00","서울","2호선","0215","잠실나루","555967","536306","서울특별시","송파구","신천동","15 잠실나루역"
"2016-06-01 00:00:00","서울","2호선","0216","잠실","2484082","2300365","서울특별시","송파구","잠실동","8 잠실역2호선"
"2016-06-01 00:00:00","서울","2호선","0217","신천","816756","807416","서울특별시","송파구","잠실동","33 신천역"
"2016-06-01 00:00:00","서울","2호선","0218","종합운동장","558490","636088","서울특별시","송파구","잠실동","122 종합운동장역"
"2016-06-01 00:00:00","서울","2호선","0219","삼성","1686706","1755673","서울특별시","강남구","삼성동","172-66 삼성역"
"2016-06-01 00:00:00","서울","2호선","0220","선릉","1688458","1448252","서울특별시","강남구","삼성동","172-66 선릉역"
"2016-06-01 00:00:00","서울","2호선","0221","역삼","1367118","1533944","서울특별시","강남구","역삼동","804 역삼역"
"2016-06-01 00:00:00","서울","2호선","0222","강남","2897228","2933457","서울특별시","강남구","역삼동","858 강남역"
"2016-06-01 00:00:00","서울","2호선","0223","교대","1174365","1297316","서울특별시","서초구","서초동","1748-4 교대역"
"2016-06-01 00:00:00","서울","2호선","0224","서초","698572","705545","서울특별시","서초구","서초동","1748-5 서초역"
"2016-06-01 00:00:00","서울","2호선","0225","방배","645492","651106","서울특별시","서초구","방배동","912-14 방배역"
"2016-06-01 00:00:00","서울","2호선","0226","사당","1352297","1500666","서울특별시","동작구","사당동","1129 사당역(2호선)"
"2016-06-01 00:00:00","서울","2호선","0227","낙성대","957602","916233","서울특별시","관악구","봉천동","1693-39 2호선 낙성대역사"
"2016-06-01 00:00:00","서울","2호선","0228","서울대입구","1611124","1582426","서울특별시","관악구","봉천동","979-2 서울대입구역사"
"2016-06-01 00:00:00","서울","2호선","0229","봉천","724700","666250","서울특별시","관악구","봉천동","979-7 2호선 봉천역사"
"2016-06-01 00:00:00","서울","2호선","0230","신림","2238286","2183405","서울특별시","관악구","신림동","1467-10 2호선 신림역사"
"2016-06-01 00:00:00","서울","2호선","0231","신대방","882827","835357","서울특별시","동작구","신대방동","643-1 신대방역2호선"
"2016-06-01 00:00:00","서울","2호선","0232","구로디지털단지","1949264","1952561","서울특별시","구로구","구로동","810-3 구로디지털단지역"
"2016-06-01 00:00:00","서울","2호선","0233","대림","981354","1018023","서울특별시","구로구","구로동","1204 대림역"
"2016-06-01 00:00:00","서울","2호선","0234","신도림","1897258","1897022","서울특별시","구로구","신도림동","460-26 2호선 신도림역"
"2016-06-01 00:00:00","서울","2호선","0235","문래","576222","583323","서울특별시","영등포구","문래동3가","68-1 문래역"
"2016-06-01 00:00:00","서울","2호선","0236","영등포구청","665002","672560","서울특별시","영등포구","당산로27길","지하121"
"2016-06-01 00:00:00","서울","2호선","0237","당산","680097","762471","서울특별시","영등포구","당산동6가","323-1 당산역"
"2016-06-01 00:00:00","서울","2호선","0238","합정","1022714","1063948","서울특별시","마포구","서교동","393 합정역"
"2016-06-01 00:00:00","서울","2호선","0239","홍대입구","2263560","2424173","서울특별시","마포구","동교동","165 홍대입구역"
"2016-06-01 00:00:00","서울","2호선","0240","신촌","1499691","1529045","서울특별시","마포구","노고산동","31-11 신촌역"
"2016-06-01 00:00:00","서울","2호선","0241","이대","675526","718136","서울특별시","마포구","염리동","8-85 이대역"
"2016-06-01 00:00:00","서울","2호선","0242","아현","322743","303598","서울특별시","마포구","아현동","354-23 아현역"
"2016-06-01 00:00:00","서울","2호선","0243","충정로","362275","391446","서울특별시","서대문구","충정로3가","319-1 충정로역(2호선)"
"2016-06-01 00:00:00","서울","2호선","0244","용답","79686","79051","서울특별시","성동구","용답동","127 용답역"
"2016-06-01 00:00:00","서울","2호선","0245","신답","42854","47560","서울특별시","성동구","용답동","129-2 신답역"
"2016-06-01 00:00:00","서울","2호선","0247","도림천","31629","35620","서울특별시","구로구","신도림동","323-16 도림천역"
"2016-06-01 00:00:00","서울","2호선","0248","양천구청","223892","233864","서울특별시","양천구","신정동","276-7 양천구청역"
"2016-06-01 00:00:00","서울","2호선","0249","신정네거리","322730","324166","서울특별시","양천구","신정동","1231 신정네거리역"
"2016-06-01 00:00:00","서울","2호선","0250","용두","68414","72307","서울특별시","동대문구","용두동","47-1 용두역"
"2016-06-01 00:00:00","서울","3호선","0309","지축","43362","44308","경기도","고양시","덕양구","지축동 818-64 지축차량기지"
"2016-06-01 00:00:00","서울","3호선","0310","구파발","543684","458676","서울특별시","은평구","진관동","67-26 3호선 구파발역사무소"
"2016-06-01 00:00:00","서울","3호선","0311","연신내","1301215","1218660","서울특별시","은평구","갈현동","397 3"
"2016-06-01 00:00:00","서울","3호선","0312","불광","610370","662210","서울특별시","은평구","대조동","14-1 3"
"2016-06-01 00:00:00","서울","3호선","0313","녹번","417581","362408","서울특별시","은평구","녹번동","55 지하철3호선 녹번역"
"2016-06-01 00:00:00","서울","3호선","0314","홍제","629859","586067","서울특별시","서대문구","홍제동","161-1 홍제역"
"2016-06-01 00:00:00","서울","3호선","0315","무악재","131009","130897","서울특별시","서대문구","홍제동","26-1 무악재역"
"2016-06-01 00:00:00","서울","3호선","0316","독립문","240521","247148","서울특별시","서대문구","현저동","101 독립문역"
"2016-06-01 00:00:00","서울","3호선","0317","경복궁","769586","812614","서울특별시","종로구","적선동","81-1 3호선 경복궁역"
"2016-06-01 00:00:00","서울","3호선","0318","안국","818375","889525","서울특별시","종로구","안국동","155-2 3호선 안국역"
"2016-06-01 00:00:00","서울","3호선","0321","충무로","60","0","서울특별시","중구","필동2가","16-2 충무로역 3"
"2016-06-01 00:00:00","서울","3호선","0322","동대입구","358773","403581","서울특별시","중구","장충동2가","199-3 동대입구역 3호선"
"2016-06-01 00:00:00","서울","3호선","0323","약수","448621","432166","서울특별시","중구","신당동","369-44 약수역 3호선"
"2016-06-01 00:00:00","서울","3호선","0324","금호","244655","223904","서울특별시","성동구","금호동4가","1470 금호역"
"2016-06-01 00:00:00","서울","3호선","0325","옥수","318007","329448","서울특별시","성동구","동호로","지하21"
"2016-06-01 00:00:00","서울","3호선","0326","압구정","1093410","1194391","서울특별시","강남구","신사동","668 압구정역"
"2016-06-01 00:00:00","서울","3호선","0327","신사","964959","1057035","서울특별시","강남구","신사동","667 신사역"
"2016-06-01 00:00:00","서울","3호선","0328","잠원","176756","170747","서울특별시","서초구","잠원동","100-1 잠원역"
"2016-06-01 00:00:00","서울","3호선","0329","고속터미널","1692951","1758572","서울특별시","서초구","반포동","19-11 강남고속터미널역"
"2016-06-01 00:00:00","서울","3호선","0331","남부터미널","1076669","1108874","서울특별시","서초구","서초동","1748-30 남부터미널역"
"2016-06-01 00:00:00","서울","3호선","0332","양재","1245569","1335273","서울특별시","서초구","서초동","1366-9 양재역"
"2016-06-01 00:00:00","서울","3호선","0333","매봉","360884","349124","서울특별시","강남구","도곡동","179-2 매봉역"
"2016-06-01 00:00:00","서울","3호선","0334","도곡","221746","207796","서울특별시","강남구","도곡동","339-2 도곡역"
"2016-06-01 00:00:00","서울","3호선","0335","대치","378190","356829","서울특별시","강남구","대치동","317-3 대치역"
"2016-06-01 00:00:00","서울","3호선","0336","학여울","72972","75195","서울특별시","강남구","대치동","514-3 학여울역"
"2016-06-01 00:00:00","서울","3호선","0337","대청","324704","287224","서울특별시","강남구","일원동","700-9 대청역"
"2016-06-01 00:00:00","서울","3호선","0338","일원","288168","298599","서울특별시","강남구","일원동","717 일원역"
"2016-06-01 00:00:00","서울","3호선","0339","수서","371760","384480","서울특별시","강남구","수서동","728 수서역"
"2016-06-01 00:00:00","서울","3호선","0340","가락시장","283146","265041","서울특별시","송파구","가락동","184-23 가락시장역"
"2016-06-01 00:00:00","서울","3호선","0341","경찰병원","229595","229743","서울특별시","송파구","가락동","10-15 경찰병원역"
"2016-06-01 00:00:00","서울","3호선","0342","오금","209074","186796","서울특별시","송파구","오금동","44-2 오금역"
"2016-06-01 00:00:00","서울","4호선","0409","당고개","426643","401057","서울특별시","노원구","상계동","111 당고개역"
"2016-06-01 00:00:00","서울","4호선","0410","상계","689417","618772","서울특별시","노원구","상계동","156-203 상계역"
"2016-06-01 00:00:00","서울","4호선","0411","노원","718286","804006","서울특별시","노원구","상계동","602-5 노원역 4호선"
"2016-06-01 00:00:00","서울","4호선","0412","창동","933899","1001577","서울특별시","도봉구","창동","135-1 창동역"
"2016-06-01 00:00:00","서울","4호선","0413","쌍문","1044681","902246","서울특별시","도봉구","창동","703-4 쌍문역"
"2016-06-01 00:00:00","서울","4호선","0414","수유(강북구청)","1420331","1369821","서울특별시","강북구","수유동","140 수유역"
"2016-06-01 00:00:00","서울","4호선","0415","미아","605848","550573","서울특별시","강북구","미아동","194-1 미아역"
"2016-06-01 00:00:00","서울","4호선","0416","미아사거리","1023146","988389","서울특별시","강북구","미아동","66-1 미아사거리역"
"2016-06-01 00:00:00","서울","4호선","0417","길음","884356","838822","서울특별시","성북구","길음동","877-66 길음역"
"2016-06-01 00:00:00","서울","4호선","0418","성신여대입구","837495","766023","서울특별시","성북구","동선동4가","1 성신여대입구역"
"2016-06-01 00:00:00","서울","4호선","0419","한성대입구","524350","495251","서울특별시","성북구","삼선동1가","14 한성대입구역"
"2016-06-01 00:00:00","서울","4호선","0420","혜화","1268391","1335372","서울특별시","종로구","명륜4가","96-5 4호선 혜화역"
"2016-06-01 00:00:00","서울","4호선","0424","명동","1238003","1352265","서울특별시","중구","충무로2가","109-2 명동역 4호선"
"2016-06-01 00:00:00","서울","4호선","0425","회현","949932","1011054","서울특별시","중구","남창동","64-1 회현역 4호선"
"2016-06-01 00:00:00","서울","4호선","0426","서울역","376409","671332","서울특별시","용산구","동자동","14-151 4호선 서울역"
"2016-06-01 00:00:00","서울","4호선","0427","숙대입구","551500","540015","서울특별시","용산구","갈월동","16-7 숙대입구역"
"2016-06-01 00:00:00","서울","4호선","0428","삼각지","151887","191529","서울특별시","용산구","한강로1가","228-1 4호선 삼각지역"
"2016-06-01 00:00:00","서울","4호선","0429","신용산","406269","431314","서울특별시","용산구","한강로2가","181 4호선 신용산역"
"2016-06-01 00:00:00","서울","4호선","0430","이촌","282827","323329","서울특별시","용산구","용산동5가","17-112 4호선 이촌역"
"2016-06-01 00:00:00","서울","4호선","0431","동작","103753","112550","서울특별시","동작구","동작동","327-1 4호선 동작역 Dongjak s.t"
"2016-06-01 00:00:00","서울","4호선","0432","총신대입구","690636","766403","서울특별시","동작구","사당동","736-1 총신대입구(이수)역4호선"
"2016-06-01 00:00:00","서울","4호선","0434","남태령","39440","34530","서울특별시","서초구","방배동","2909 남태령역"
"2016-06-01 00:00:00","서울","경부선","1002","남영","373314","400408","서울특별시","용산구","갈월동","96-1 남영역"
"2016-06-01 00:00:00","서울","경부선","1003","용산","1185794","1192949","서울특별시","용산구","한강로3가","40-999 용산역"
"2016-06-01 00:00:00","서울","경부선","1004","노량진","538256","515864","서울특별시","동작구","노량진동","67-2 노량진역"
"2016-06-01 00:00:00","서울","경부선","1005","대방","487513","480747","서울특별시","영등포구","신길동","1368-3 대방역"
"2016-06-01 00:00:00","서울","경부선","1006","영등포","1553082","1648627","서울특별시","영등포구","영등포동","618-496 영등포 민자역사"
"2016-06-01 00:00:00","서울","경부선","1032","신길","334818","271947","서울특별시","영등포구","신길동","41-1 신길역"
"2016-06-01 00:00:00","서울","경부선","1701","구로","672665","699287","서울특별시","구로구","구로동","585-3 구로역"
"2016-06-01 00:00:00","서울","경부선","1702","가산디지털단지","499166","582068","서울특별시","금천구","가산동","468-4 가산디지털단지역"
"2016-06-01 00:00:00","서울","경부선","1703","금천구청","364463","341017","서울특별시","금천구","시흥동","113-55"
"2016-06-01 00:00:00","서울","경부선","1704","석수","368200","331009","경기도","안양시","만안구","석수동 737 석수역"
"2016-06-01 00:00:00","서울","경부선","1705","관악","284592","264968","경기도","안양시","만안구","석수동 110-21 관악역"
"2016-06-01 00:00:00","서울","경부선","1706","안양","905815","901023","경기도","안양시","만안구","안양동 88-1 안양역"
"2016-06-01 00:00:00","서울","경부선","1707","명학","325955","328192","경기도","안양시","만안구","안양동 1163-1 명학역"
"2016-06-01 00:00:00","서울","경부선","1708","금정","889808","883697","경기도","군포시","금정동","613 금정역"
"2016-06-01 00:00:00","서울","경부선","1709","군포","229910","217961","경기도","군포시","당동","134-1 군포역"
"2016-06-01 00:00:00","서울","경부선","1710","의왕","273001","258366","경기도","의왕시","삼동","191 의왕역"
"2016-06-01 00:00:00","서울","경부선","1711","성균관대","502227","479367","경기도","수원시","장안구","율전동 495-2 성대역사"
"2016-06-01 00:00:00","서울","경부선","1712","화서","273686","270150","경기도","수원시","팔달구","화서동 464 화서역"
"2016-06-01 00:00:00","서울","경부선","1713","수원","1366813","1459356","경기도","수원시","팔달구","매산로1가 18 AK플라자"
"2016-06-01 00:00:00","서울","경부선","1714","독산","494506","514442","서울특별시","금천구","가산동","717 독산역"
"2016-06-01 00:00:00","서울","경부선","1715","세류","130299","123455","경기도","수원시","권선구","장지동 44-2"
"2016-06-01 00:00:00","서울","경부선","1716","병점","494787","493265","경기도","화성시","진안동","824-1 병점역"
"2016-06-01 00:00:00","서울","경부선","1717","세마","82188","74682","경기도","오산시","세교동","244-5 세마역"
"2016-06-01 00:00:00","서울","경부선","1718","오산대","95955","93868","경기도","오산시","수청동","435-1 오산대역"
"2016-06-01 00:00:00","서울","경부선","1719","오산","316113","304281","경기도","오산시","오산동","603-116 오산역"
"2016-06-01 00:00:00","서울","경부선","1720","진위","54492","48848","경기도","평택시","진위면","하북리 139-3"
"2016-06-01 00:00:00","서울","경부선","1721","송탄","152279","147225","경기도","평택시","신장동","257-5"
"2016-06-01 00:00:00","서울","경부선","1722","서정리","170825","166759","경기도","평택시","서정동","427-53 서정리역"
"2016-06-01 00:00:00","서울","경부선","1723","지제","29933","28848","경기도","평택시","지제동","559-4"
"2016-06-01 00:00:00","서울","경부선","1724","평택","444877","441096","경기도","평택시","평택동","185-579 평택민자역사"
"2016-09-01 00:00:00","서울","경부선","1723","지제","31385","30982","경기도","평택시","지제동","559-4"
"2016-06-01 00:00:00","서울","경부선","1725","성환","152766","149986","충청남도","천안시","서북구","성환읍 성환리 449-128 성환역"
"2016-06-01 00:00:00","서울","경부선","1726","직산","31547","34107","충청남도","천안시","서북구","직산읍 모시리 58-11 직산역"
"2016-06-01 00:00:00","서울","경부선","1727","두정","197587","213819","충청남도","천안시","서북구","두정동 84-1 두정역"
"2016-06-01 00:00:00","서울","경부선","1728","천안","285770","249739","충청남도","천안시","동남구","대흥동 57-1 천안역"
"2016-06-01 00:00:00","서울","경부선","1729","당정","236245","227866","경기도","군포시","당정동","938 당정역"
"2016-06-01 00:00:00","서울","경부선","1749","서동탄","51244","45945","경기도","오산시","외삼미로15번길","87"
"2016-06-01 00:00:00","서울","경부선","1750","광명","26192","22331","경기도","광명시","일직동","276-8 고속철도 광명역"
"2016-06-01 00:00:00","서울","경인선","1801","개봉","742185","742645","서울특별시","구로구","개봉동","415 개봉역"
"2016-06-01 00:00:00","서울","경인선","1802","오류동","377561","345323","서울특별시","구로구","오류동","66 오류동역사"
"2016-06-01 00:00:00","서울","경인선","1803","역곡","944517","904404","경기도","부천시","역곡동","382"
"2016-06-01 00:00:00","서울","경인선","1804","부천","1305499","1292629","경기도","부천시","춘의동","75-9 부천 LPG충전소"
"2016-06-01 00:00:00","서울","경인선","1805","송내","1052134","1037187","경기도","부천시","송내동","698-2"
"2016-06-01 00:00:00","서울","경인선","1806","부평","1192126","1321165","인천광역시","부평구","부평동","738-21 부평민자역사"
"2016-06-01 00:00:00","서울","경인선","1807","백운","291424","287732","인천광역시","부평구","십정동","541-1 백운역"
"2016-06-01 00:00:00","서울","경인선","1808","동암","782300","765643","인천광역시","부평구","십정동","541 동암역"
"2016-06-01 00:00:00","서울","경인선","1809","주안","917257","909609","인천광역시","남구","주안동","125 주안역사"
"2016-06-01 00:00:00","서울","경인선","1810","제물포","309983","289725","인천광역시","남구","숭의동","450-39 제물포 역사"
"2016-06-01 00:00:00","서울","경인선","1811","동인천","596191","554878","인천광역시","중구","인현동","1-613 동인천역(사)"
"2016-06-01 00:00:00","서울","경인선","1812","인천","161663","140008","인천광역시","중구","북성동1가","3-1 인천역"
"2016-06-01 00:00:00","서울","경인선","1813","구일","238869","241190","서울특별시","구로구","구로동","636-45 구일역"
"2016-06-01 00:00:00","서울","경인선","1814","소사","412156","401021","경기도","부천시","소사본동","395"
"2016-06-01 00:00:00","서울","경인선","1815","부개","338478","315903","인천광역시","부평구","부개동","468 경안복복선 전철 부개선상역사"
"2016-06-01 00:00:00","서울","경인선","1816","간석","217843","207421","인천광역시","남동구","간석동","757 간석역"
"2016-06-01 00:00:00","서울","경인선","1817","도원","140095","141507","인천광역시","동구","창영동","179-1 도원역"
"2016-06-01 00:00:00","서울","경인선","1821","온수","233410","221315","서울특별시","구로구","온수동","51-7 1호선 온수역"
"2016-06-01 00:00:00","서울","경인선","1822","중동","321955","300603","경기도","부천시","송내동","632 중동역"
"2016-06-01 00:00:00","서울","경인선","1823","도화","121530","108732","인천광역시","남구","도화동","668 도화역사"
"2016-06-01 00:00:00","서울","경원선","1009","서빙고","72249","73425","서울특별시","용산구","서빙고동","241-98 서빙고역"
"2016-06-01 00:00:00","서울","경원선","1010","한남","140573","138117","서울특별시","용산구","한남동","399-7 한남역"
"2016-06-01 00:00:00","서울","경원선","1012","응봉","65609","55525","서울특별시","성동구","응봉동","246 응봉역"
"2016-06-01 00:00:00","서울","경원선","1013","왕십리","518262","542338","서울특별시","성동구","행당동","192 왕십리역"
"2016-06-01 00:00:00","서울","경원선","1016","외대앞","389729","365445","서울특별시","동대문구","이문동","360-5 외대앞역"
"2016-06-01 00:00:00","서울","경원선","1017","신이문","306443","267770","서울특별시","동대문구","이문동","7 신이문역"
"2016-06-01 00:00:00","서울","경원선","1018","석계","345928","379959","서울특별시","노원구","월계동","36-4 석계역"
"2016-06-01 00:00:00","서울","경원선","1019","광운대","316006","291524","서울특별시","노원구","월계동","85 광운대역"
"2016-06-01 00:00:00","서울","경원선","1020","월계","197980","179472","서울특별시","노원구","월계동","263-1 월계역"
"2016-06-01 00:00:00","서울","경원선","1021","녹천","163739","134006","서울특별시","노원구","마들로5길","114"
"2016-06-01 00:00:00","서울","경원선","1901","방학","322887","312924","서울특별시","도봉구","방학동","728 방학역"
"2016-06-01 00:00:00","서울","경원선","1902","도봉","210235","201794","서울특별시","도봉구","도봉동","639 도봉역"
"2016-06-01 00:00:00","서울","경원선","1903","도봉산","177849","164053","서울특별시","도봉구","도봉로","964-33"
"2016-06-01 00:00:00","서울","경원선","1904","망월사","277945","281022","경기도","의정부시","호원동","50-5 망월사역"
"2016-06-01 00:00:00","서울","경원선","1905","회룡","422529","406244","경기도","의정부시","호원동","50-5 회룡역"
"2016-06-01 00:00:00","서울","경원선","1906","의정부","703304","736240","경기도","의정부시","의정부동","168-54 의정부민자역사"
"2016-06-01 00:00:00","서울","경원선","1907","가능","244516","230460","경기도","의정부시","가능동","197-1 가능역"
"2016-06-01 00:00:00","서울","경원선","1908","녹양","161837","147530","경기도","의정부시","녹양동","96-1 녹양역"
"2016-06-01 00:00:00","서울","경원선","1909","양주","293393","261097","경기도","양주시","남방동","94-1 양주역"
"2016-06-01 00:00:00","서울","경원선","1910","덕계","70517","64791","서울특별시","영등포구","여의대방로","300"
"2016-06-01 00:00:00","서울","경원선","1911","덕정","228446","221179","경기도","양주시","덕정동","350-14 덕정역"
"2016-06-01 00:00:00","서울","경원선","1912","지행","230963","230026","경기도","동두천시","지행동","424-1 지행역"
"2016-06-01 00:00:00","서울","경원선","1913","동두천 중앙","125603","120221","경기도","동두천시","생연동","726-3 동두천중앙역"
"2016-06-01 00:00:00","서울","경원선","1914","보산","61997","57737","경기도","동두천시","보산동","422 보산역"
"2016-06-01 00:00:00","서울","경원선","1915","동두천","73365","93875","경기도","동두천시","동두천동","245-210 동두천역"
"2016-06-01 00:00:00","서울","경원선","1916","소요산","152310","124740","경기도","동두천시","상봉암동","126-3 소요산역"
"2016-06-01 00:00:00","서울","안산선","1751","산본","578254","613663","경기도","군포시","산본동","1231 산본역"
"2016-06-01 00:00:00","서울","안산선","1752","대야미","128512","117389","경기도","군포시","대야미동","229-1 대야미역"
"2016-06-01 00:00:00","서울","안산선","1753","반월","163345","152105","경기도","안산시","상록구","건건동 산62-1 반월역"
"2016-06-01 00:00:00","서울","안산선","1754","상록수","670542","656540","경기도","안산시","상록구","본오동 1177 상록수역"
"2016-06-01 00:00:00","서울","안산선","1755","한대앞","305922","297297","경기도","안산시","상록구","이동 211-5 한대앞역"
"2016-06-01 00:00:00","서울","안산선","1756","중앙","532682","557017","경기도","안산시","단원구","고잔동 167-378 중앙역"
"2016-06-01 00:00:00","서울","안산선","1757","고잔","288240","285175","경기도","안산시","단원구","고잔동 453-67 고잔역"
"2016-06-01 00:00:00","서울","안산선","1758","초지","140341","138793","경기도","안산시","단원구","고잔동 453-67 고잔역"
